date,pe_ratio
01/04/1961,21.44299674
01/05/1961,21.80327869
01/06/1961,21.65676568
01/07/1961,21.54992146
01/08/1961,22.27494225
01/09/1961,22.05245902
01/10/1961,21.95907216
01/11/1961,22.61296141
01/12/1961,22.48902821
01/01/1962,21.25230769
01/02/1962,21.21450151
01/03/1962,20.85756677
01/04/1962,19.99512242
01/05/1962,18.32878921
01/06/1962,16.03170029
01/07/1962,16.32378223
01/08/1962,16.67236467
01/09/1962,16.4305949
01/10/1962,15.704552
01/11/1962,16.57039243
01/12/1962,17.06811989
01/01/1963,17.6633644
01/02/1963,17.83226525
01/03/1963,17.70080863
01/04/1963,18.31973208
01/05/1963,18.47408387
01/06/1963,18.2578125
01/07/1963,17.80154639
01/08/1963,18.10714286
01/09/1963,18.39646465
01/10/1963,18.34924623
01/11/1963,18.155
01/12/1963,18.45024876
01/01/1964,18.7684278
01/02/1964,18.75361975
01/03/1964,18.85167464
01/04/1964,18.89834515
01/05/1964,18.85981308
01/06/1964,18.53117783
01/07/1964,19.0144562
01/08/1964,18.53806973
01/09/1964,18.65995526
01/10/1964,18.869519
01/11/1964,18.88873905
01/12/1964,18.45274725
01/01/1965,18.74892507
01/02/1965,18.70954802
01/03/1965,18.5534188
01/04/1965,18.58522436
01/05/1965,18.6517976
01/06/1965,17.57024793
01/07/1965,17.37584081
01/08/1965,17.5317686
01/09/1965,17.94779116
01/10/1965,18.0970297
01/11/1965,17.99804688
01/12/1965,17.6743738
01/01/1966,17.80916031
01/02/1966,17.52173913
01/03/1966,16.64419476
01/04/1966,17.0260223
01/05/1966,16.01107011
01/06/1966,15.76190476
01/07/1966,15.67375796
01/08/1966,14.68144095
01/09/1966,14.1215971
01/10/1966,13.96440191
01/11/1966,14.62792617
01/12/1966,14.65405405
01/01/1967,15.30814785
01/02/1967,15.93192458
01/03/1967,16.40733945
01/04/1967,16.81330869
01/05/1967,17.24208566
01/06/1967,17.15384615
01/07/1967,17.48308271
01/08/1967,17.79472693
01/09/1967,18.07735849
01/10/1967,18.01506591
01/11/1967,17.41729323
01/12/1967,17.87992495
01/01/1968,17.70930577
01/02/1968,16.79519852
01/03/1968,16.37683824
01/04/1968,17.44742702
01/05/1968,17.70867448
01/06/1968,18.04308797
01/07/1968,17.91071429
01/08/1968,17.42628774
01/09/1968,17.8975265
01/10/1968,18.23186079
01/11/1968,18.40511152
01/12/1968,18.48958333
01/01/1969,17.64705882
01/02/1969,17.5
01/03/1969,17.06185567
01/04/1969,17.38557358
01/05/1969,17.93143882
01/06/1969,16.9760274
01/07/1969,16.17130554
01/08/1969,16.03519639
01/09/1969,16.04584041
01/10/1969,16.3189159
01/11/1969,16.54039167
01/12/1969,15.76297578
01/01/1970,15.7609075
01/02/1970,15.34507042
01/03/1970,15.74600355
01/04/1970,15.3665169
01/05/1970,13.68805418
01/06/1970,13.69384058
01/07/1970,13.85121107
01/08/1970,14.39409753
01/09/1970,15.40671642
01/10/1970,15.96909525
01/11/1970,16.18692946
01/12/1970,17.55360624
01/01/1971,18.11821705
01/02/1971,18.71098266
01/03/1971,19.08045977
01/04/1971,19.60661143
01/05/1971,19.21814677
01/06/1971,18.7443609
01/07/1971,18.48163131
01/08/1971,18.0296774
01/09/1971,18.30570902
01/10/1971,17.625
01/11/1971,16.53832442
01/12/1971,17.39824561
01/01/1972,18.00696223
01/02/1972,18.22171953
01/03/1972,18.53700516
01/04/1972,18.55600828
01/05/1972,18.20280665
01/06/1972,18.09045226
01/07/1972,17.78760078
01/08/1972,18.24658534
01/09/1972,17.81758958
01/10/1972,17.5828971
01/11/1972,18.19282498
01/12/1972,18.30218069
01/01/1973,18.08553051
01/02/1973,17.11289566
01/03/1973,16.52941176
01/04/1973,15.88574935
01/05/1973,15.12699194
01/06/1973,14.49515906
01/07/1973,14.32957758
01/08/1973,13.77266087
01/09/1973,13.73211964
01/10/1973,13.99319711
01/11/1973,12.74469502
01/12/1973,11.61519608
01/01/1974,11.68273433
01/02/1974,11.26809135
01/03/1974,11.65550239
01/04/1974,10.89473256
01/05/1974,10.41060774
01/06/1974,10.27345538
01/07/1974,8.948104155
01/08/1974,8.460308435
01/09/1974,7.477497256
01/10/1974,7.68424652
01/11/1974,8.003721831
01/12/1974,7.544431946
01/01/1975,8.29889756
01/02/1975,9.317561335
01/03/1975,9.914792899
01/04/1975,10.22364834
01/05/1975,11.0915105
01/06/1975,11.6080402
01/07/1975,11.71748806
01/08/1975,10.95101748
01/09/1975,10.91108247
01/10/1975,11.3164347
01/11/1975,11.41090009
01/12/1975,11.14321608
01/01/1976,11.82181116
01/02/1976,11.93828642
01/03/1976,11.6743649
01/04/1976,11.50545295
01/05/1976,11.17820736
01/06/1976,11.00540541
01/07/1976,11.14438503
01/08/1976,10.93121693
01/09/1976,11.04712042
01/10/1976,10.5377456
01/11/1976,10.33707865
01/12/1976,10.56508577
01/01/1977,10.41471224
01/02/1977,10.0765217
01/03/1977,9.98015873
01/04/1977,9.717167159
01/05/1977,9.582116487
01/06/1977,9.528790787
01/07/1977,9.527703557
01/08/1977,9.210141992
01/09/1977,8.985060691
01/10/1977,8.703806871
01/11/1977,8.70544783
01/12/1977,8.615243343
01/01/1978,8.279816514
01/02/1978,8.155820348
01/03/1978,8.133699634
01/04/1978,8.410367131
01/05/1978,8.754617272
01/06/1978,8.696349065
01/07/1978,8.568053388
01/08/1978,9.068929098
01/09/1978,8.980121003
01/10/1978,8.508622804
01/11/1978,7.842374159
01/12/1978,7.794809408
01/01/1979,7.880157745
01/02/1979,7.569721116
01/03/1979,7.526315789
01/04/1979,7.548034628
01/05/1979,7.251350585
01/06/1979,7.274678112
01/07/1979,7.234075525
01/08/1979,7.45145109
01/09/1979,7.423103213
01/10/1979,7.105604928
01/11/1979,7.014671961
01/12/1979,7.254374159
01/01/1980,7.391707158
01/02/1980,7.612219163
01/03/1980,6.847612819
01/04/1980,6.788239869
01/05/1980,7.152961804
01/06/1980,7.670682731
01/07/1980,8.07277628
01/08/1980,8.378561737
01/09/1980,8.640710383
01/10/1980,8.857142857
01/11/1980,9.193766938
01/12/1980,9.008097166
01/01/1981,9.023066486
01/02/1981,8.758526603
01/03/1981,9.135802469
01/04/1981,9.128388337
01/05/1981,8.858724532
01/06/1981,8.814123917
01/07/1981,8.551537753
01/08/1981,8.535693822
01/09/1981,7.747216765
01/10/1981,7.830065359
01/11/1981,8.016960209
01/12/1981,8.059895833
01/01/1982,7.728952934
01/02/1982,7.636744413
01/03/1982,7.481431465
01/04/1982,7.96755431
01/05/1982,8.092718639
01/06/1982,7.741707833
01/07/1982,7.832916867
01/08/1982,7.970472198
01/09/1982,9.026548673
01/10/1982,10.01260064
01/11/1982,10.66681085
01/12/1982,11.02848101
01/01/1983,11.48272816
01/02/1983,11.75029816
01/03/1983,12.23027375
01/04/1983,12.63956014
01/05/1983,13.09311993
01/06/1983,13.21683876
01/07/1983,13.01971668
01/08/1983,12.43177451
01/09/1983,12.57142857
01/10/1983,12.38250648
01/11/1983,11.9825629
01/12/1983,11.71774768
01/01/1984,11.52354571
01/02/1984,10.59259259
01/03/1984,10.31454784
01/04/1984,10.11988467
01/05/1984,9.85730202
01/06/1984,9.450617284
01/07/1984,9.258578431
01/08/1984,10
01/09/1984,10.03019324
01/10/1984,9.935671351
01/11/1984,10.01005219
01/12/1984,9.885817308
01/01/1985,10.36438421
01/02/1985,10.98140628
01/03/1985,10.9456986
01/04/1985,11.19652821
01/05/1985,11.65091367
01/06/1985,12.10121717
01/07/1985,12.43275012
01/08/1985,12.26174894
01/09/1985,12.08798424
01/10/1985,12.39408119
01/11/1985,13.32955381
01/12/1985,14.1889117
01/01/1986,14.27983539
01/02/1986,15.0790378
01/03/1986,15.99862259
01/04/1986,16.3200373
01/05/1986,16.28353144
01/06/1986,16.6757308
01/07/1986,16.27735198
01/08/1986,16.55036377
01/09/1986,16.04713805
01/10/1986,16.12037999
01/11/1986,16.78387762
01/12/1986,17.16850829
01/01/1987,18.00949158
01/02/1987,18.86083004
01/03/1987,19.37086093
01/04/1987,19.45096246
01/05/1987,19.73823455
01/06/1987,20.90152566
01/07/1987,20.81208054
01/08/1987,21.41742523
01/09/1987,20.09457755
01/10/1987,17.07838871
01/11/1987,14.45146373
01/12/1987,13.77142857
01/01/1988,14.02316481
01/02/1988,14.1605447
01/03/1988,14.29263045
01/04/1988,13.38655329
01/05/1988,12.40596223
01/06/1988,12.49192432
01/07/1988,12.21887728
01/08/1988,11.7845795
01/09/1988,11.79058513
01/10/1988,12.02255421
01/11/1988,11.57293726
01/12/1988,11.64210526
01/01/1989,11.81291391
01/02/1989,11.97068404
01/03/1989,11.72676282
01/04/1989,12.06945426
01/05/1989,12.48940648
01/06/1989,12.83505155
01/07/1989,13.43180898
01/08/1989,14.32231405
01/09/1989,14.66019417
01/10/1989,14.82923331
01/11/1989,14.68702646
01/12/1989,15.24267599
01/01/1990,15.11649622
01/02/1990,14.96603261
01/03/1990,15.61882787
01/04/1990,15.70497787
01/05/1990,16.36934667
01/06/1990,16.95155221
01/07/1990,16.80812325
01/08/1990,15.32669138
01/09/1990,14.50827967
01/10/1990,14.21410951
01/11/1990,14.68288526
01/12/1990,15.40534208
01/01/1991,15.36540577
01/02/1991,17.22857129
01/03/1991,17.77841452
01/04/1991,18.64530798
01/05/1991,19.03589217
01/06/1991,19.48943843
01/07/1991,20.18205945
01/08/1991,21.24386252
01/09/1991,21.72839506
01/10/1991,22.48870856
01/11/1991,23.26683427
01/12/1991,24.32748904
01/01/1992,25.9293188
01/02/1992,25.58781391
01/03/1992,25.16121062
01/04/1992,24.71653128
01/05/1992,24.74010986
01/06/1992,23.94545455
01/07/1992,23.88089758
01/08/1992,23.5985319
01/09/1992,23.19733925
01/10/1992,22.43066884
01/11/1992,22.56350053
01/12/1992,22.82032478
01/01/1993,22.5041365
01/02/1993,22.54721797
01/03/1993,22.68951613
01/04/1993,22.52567361
01/05/1993,22.83333333
01/06/1993,23.17951371
01/07/1993,22.71660741
01/08/1993,22.64987531
01/09/1993,22.50073493
01/10/1993,22.19617225
01/11/1993,21.64048621
01/12/1993,21.28597533
01/01/1994,21.34749308
01/02/1994,21.02142797
01/03/1994,20.4231616
01/04/1994,18.99872557
01/05/1994,18.50225687
01/06/1994,18.04880952
01/07/1994,17.42184485
01/08/1994,17.43951916
01/09/1994,17.0859861
01/10/1994,16.31984518
01/11/1994,15.62216198
01/12/1994,14.8754902
01/01/1995,14.888
01/02/1995,15.10721003
01/03/1995,15.15053763
01/04/1995,15.30923811
01/05/1995,15.49582437
01/06/1995,15.66511763
01/07/1995,16.07179931
01/08/1995,16.0065846
01/09/1995,16.45167709
01/10/1995,16.76343631
01/11/1995,17.32869318
01/12/1995,18.09687868
01/01/1996,18.07824826
01/02/1996,19.09664749
01/03/1996,19.00910693
01/04/1996,18.85144189
01/05/1996,19.09965338
01/06/1996,19.14924091
01/07/1996,18.25942001
01/08/1996,18.59543673
01/09/1996,18.74666667
01/10/1996,19.0046058
01/11/1996,19.45187731
01/12/1996,19.19054996
01/01/1997,19.52983817
01/02/1997,20.09200563
01/03/1997,19.68588469
01/04/1997,18.93573406
01/05/1997,20.59723043
01/06/1997,21.61011097
01/07/1997,22.80162642
01/08/1997,22.8327998
01/09/1997,23.05659449
01/10/1997,23.58249883
01/11/1997,23.45734222
01/12/1997,24.22885196
01/01/1998,24.29046899
01/02/1998,25.8520202
01/03/1998,27.23394031
01/04/1998,28.26429479
01/05/1998,28.30490296
01/06/1998,28.44213498
01/07/1998,29.90379221
01/08/1998,27.99707164
01/09/1998,26.79548438
01/10/1998,27.19652928
01/11/1998,30.24655956
01/12/1998,31.55794219
01/01/1999,32.92012303
01/02/1999,32.67004455
01/03/1999,33.39395518
01/04/1999,33.9979623
01/05/1999,33.1856004
01/06/1999,32.24158947
01/07/1999,32.88071429
01/08/1999,30.88622615
01/09/1999,29.98566879
01/10/1999,28.6577265
01/11/1999,29.74340699
01/12/1999,29.65912394
01/01/2000,29.03639079
01/02/2000,27.76444326
01/03/2000,28.3063788
01/04/2000,28.50136523
01/05/2000,27.49169843
01/06/2000,28.15793529
01/07/2000,28.05001904
01/08/2000,27.97125282
01/09/2000,27.33798883
01/10/2000,26.4956798
01/11/2000,26.89733247
01/12/2000,26.6186
01/01/2001,27.55012376
01/02/2001,27.80557922
01/03/2001,26.09705106
01/04/2001,27.95895669
01/05/2001,32.02075281
01/06/2001,33.66974721
01/07/2001,35.46324468
01/08/2001,37.84926667
01/09/2001,36.90003532
01/10/2001,39.72168245
01/11/2001,43.62260265
01/12/2001,46.37221547
01/01/2002,46.17481102
01/02/2002,44.56755298
01/03/2002,46.71214575
01/04/2002,43.81126872
01/05/2002,41.41404451
01/06/2002,37.92146597
01/07/2002,32.45653736
01/08/2002,31.532481
01/09/2002,28.88848202
01/10/2002,29.24478157
01/11/2002,32.03226942
01/12/2002,32.59079377
01/01/2003,31.43298246
01/02/2003,28.46072764
01/03/2003,27.92315303
01/04/2003,28.05011031
01/05/2003,28.24260712
01/06/2003,28.59623734
01/07/2003,27.65248886
01/08/2003,26.57407573
01/09/2003,26.42405391
01/10/2003,24.75131056
01/11/2003,23.14934588
01/12/2003,22.17152236
01/01/2004,22.72919454
01/02/2004,22.45698573
01/03/2004,21.615
01/04/2004,21.23059632
01/05/2004,20.13597079
01/06/2004,20.17382012
01/07/2004,19.50696772
01/08/2004,19.02743316
01/09/2004,19.34671975
01/10/2004,19.2522833
01/11/2004,20.05386859
01/12/2004,20.48181042
01/01/2005,19.98776224
01/02/2005,20.106654
01/03/2005,19.8422451
01/04/2005,19.01627654
01/05/2005,18.92920638
01/06/2005,19.00490041
01/07/2005,18.99953365
01/08/2005,18.71972477
01/09/2005,18.44320746
01/10/2005,17.63515313
01/11/2005,18.00858681
01/12/2005,18.07346413
01/01/2006,18.06711251
01/02/2006,17.79964679
01/03/2006,17.80294482
01/04/2006,17.77059546
01/05/2006,17.46009474
01/06/2006,16.82333199
01/07/2006,16.61489782
01/08/2006,16.67076804
01/09/2006,16.7715413
01/10/2006,17.13865493
01/11/2006,17.24376009
01/12/2006,17.37725432
01/01/2007,17.35581102
01/02/2007,17.49081958
01/03/2007,16.92062538
01/04/2007,17.47838548
01/05/2007,17.9193644
01/06/2007,17.83078191
01/07/2007,18.36310578
01/08/2007,18.02354205
01/09/2007,19.04732824
01/10/2007,20.67767929
01/11/2007,20.810438
01/12/2007,22.3514657
01/01/2008,21.45929961
01/02/2008,21.74053273
01/03/2008,21.80725286
01/04/2008,23.88271856
01/05/2008,25.80555385
01/06/2008,26.10959704
01/07/2008,25.3681485
01/08/2008,26.8333217
01/09/2008,26.48422198
01/10/2008,27.21858026
01/11/2008,34.99035794
01/12/2008,58.97580645
01/01/2009,70.91043146
01/02/2009,84.46468531
01/03/2009,110.3688047
01/04/2009,119.8516251
01/05/2009,123.7308044
01/06/2009,123.3182423
01/07/2009,101.8671988
01/08/2009,92.94845044
01/09/2009,83.29744817
01/10/2009,42.11676529
01/11/2009,28.51336478
01/12/2009,21.78497155
01/01/2010,20.69589243
01/02/2010,18.90574553
01/03/2010,18.90776301
01/04/2010,19.00910246
01/05/2010,17.297084
01/06/2010,16.14545455
01/07/2010,15.72066388
01/08/2010,15.47215634
01/09/2010,15.61480657
01/10/2010,15.8987651
01/11/2010,15.87513242
01/12/2010,16.05080802
01/01/2011,16.30380069
01/02/2011,16.51606451
01/03/2011,16.04341409
01/04/2011,16.20564729
01/05/2011,16.12097972
01/06/2011,15.34863479
01/07/2011,15.60760835
01/08/2011,13.79176201
01/09/2011,13.49597609
01/10/2011,13.88087846
01/11/2011,14.10326587
01/12/2011,14.29925244
01/01/2012,14.86716964
01/02/2012,15.36745824
01/03/2012,15.69053535
01/04/2012,15.69543396
01/05/2012,15.21979726
01/06/2012,15.05323021
01/07/2012,15.54982084
01/08/2012,16.13655527
01/09/2012,16.68693642
01/10/2012,16.62155601
01/11/2012,16.12026048
01/12/2012,16.44075829
01/01/2013,17.03436637
01/02/2013,17.32247719
01/03/2013,17.68335234
01/04/2013,17.69138352
01/05/2013,18.24747774
01/06/2013,17.79846069
01/07/2013,18.1200999
01/08/2013,17.9136544
01/09/2013,17.87824521
01/10/2013,17.85869039
01/11/2013,18.1518472
01/12/2013,18.04171657
01/01/2014,18.1479834
01/02/2014,18.05604505
01/03/2014,18.47813585
01/04/2014,18.34781182
01/05/2014,18.46139568
01/06/2014,18.88178821
01/07/2014,18.95996156
01/08/2014,18.67886618
01/09/2014,18.81115515
01/10/2014,18.49540146
01/11/2014,19.74921115
01/12/2014,20.07887792
01/01/2015,20.02349689
01/02/2015,20.76593198
01/03/2015,20.95707809
01/04/2015,21.41910637
01/05/2015,21.91794375
01/06/2015,22.11874407
01/07/2015,22.39881631
01/08/2015,22.1540383
01/09/2015,21.44727553
01/10/2015,22.67847676
01/11/2015,23.66851206
01/12/2015,23.73835664
01/01/2016,22.18034682
01/02/2016,22.02405459
01/03/2016,23.39136974
01/04/2016,23.9669746
01/05/2016,23.80763024
01/06/2016,23.97480442
01/07/2016,24.51869319
01/08/2016,24.56752169
01/09/2016,24.21921652
01/10/2016,23.57298427
01/11/2016,23.34724469
01/12/2016,23.76129032
01/01/2017,23.58533467
01/02/2017,23.68356318
01/03/2017,23.59976069
01/04/2017,23.23680236
01/05/2017,23.30636007
01/06/2017,23.39925014
01/07/2017,23.36348058
01/08/2017,23.15877805
01/09/2017,23.28016436
01/10/2017,23.67300333
01/11/2017,23.80623547
01/12/2017,24.24772479
01/01/2018,24.96837709
01/02/2018,23.81582345
01/03/2018,23.41276854
01/04/2018,22.52912044
01/05/2018,22.48743063
01/06/2018,22.48816133
01/07/2018,22.32828027
01/08/2018,22.36982727
01/09/2018,22.25247335
01/10/2018,21.25385965
01/11/2018,20.67386188
01/12/2018,19.39202357
01/01/2019,19.59608688
01/02/2019,20.60119151
01/03/2019,20.86449885
01/04/2019,21.56020295
01/05/2019,21.1496555
01/06/2019,21.3659348
01/07/2019,22.27925072
01/08/2019,21.67326039
01/09/2019,22.43909707
01/10/2019,22.04219409
01/11/2019,22.61731133
01/12/2019,22.77729636
01/01/2020,24.88073613
01/02/2020,26.42072026
01/03/2020,22.80059861
01/04/2020,24.9658794
01/05/2020,27.82440675
01/06/2020,31.28752302
01/07/2020,32.43513979
01/08/2020,34.41380593
01/09/2020,34.26508518
01/10/2020,35.2965003
01/11/2020,37.16481953
01/12/2020,39.2575162
01/01/2021,35.96424592
01/02/2021,33.23623175
01/03/2021,30.50318456
01/04/2021,29.9246762
01/05/2021,28.05247353
01/06/2021,26.69746501
01/07/2021,26.55672699
01/08/2021,26.22075093
01/09/2021,25.3408387
01/10/2021,24.38744269
01/11/2021,24.51487298
01/12/2021,23.62547494
01/01/2022,23.11369746
01/02/2022,22.41564045
01/03/2022,22.1881927
01/04/2022,22.4015236
01/05/2022,20.81122195
01/06/2022,20.279552
01/07/2022,20.52503454
01/08/2022,22.0138501
01/09/2022,20.56572385
01/10/2022,20.42753761
01/11/2022,22.06082953
01/12/2022,22.64764661
01/01/2023,22.82053796
01/02/2023,23.39760693
01/03/2023,22.65547257
01/04/2023,23.26978847
01/05/2023,23.1547861
01/06/2023,24.00625853
01/07/2023,24.75740293
01/08/2023,24.33454548
01/09/2023,23.92995929
01/10/2023,22.83387005
01/11/2023,23.51072728
01/12/2023,24.34678325
01/01/2024,25.0704412
01/02/2024,26.13981763
01/03/2024,27.01589686
01/04/2024,26.46491732
01/05/2024,26.85144101
01/06/2024,27.52155177
01/07/2024,27.97961171
01/08/2024,27.51488973
01/09/2024,28.06841015
01/10/2024,28.45369929
01/11/2024,28.66493933
01/12/2024,28.60022159
01/01/2025,28.15965732
01/02/2025,28.15021366
01/03/2025,26.23094436
01/04/2025,24.55899002
01/05/2025,26.34342058
01/06/2025,27.09725206
01/07/2025,27.76601042
01/08/2025,27.74316923
01/09/2025,27.98732453
01/10/2025,27.92536756
01/11/2025,27.27373645
01/12/2025,27.07528527
01/01/2026,26.53751468
01/02/2026,25.61769202
01/03/2026,24.01450412
01/04/2026,25.10648726
01/05/2026,26.19711296
